Month-Year;Postal Code 2 digits;Country of Destination;Dangerous Goods;KG2;Planning;Starting Point
9;25;CZ;DG;9.082443334;MTO;CH01
9;82;AT;DG;820.2778105;MTO;CH01
9;53;SE;DG;87.93607492;MTO;CH01
9;28;LT;DG;69.02123173;MTO;CH01
9;34;RS;DG;310.1389938;MTO;CH01
9;34;RS;DG;0.187825262;MTO;CH01
9;42;DE;DG;121.725404;MTO;CH01
9;28;DE;nonDG;1542.116197;MTO;CH01
9;41;TR;DG;447.2577032;MTO;CH01
9;13;CH;nonDG;1208.872475;MTO;CH01
9;40;DE;DG;265.9357193;MTO;CH01
9;40;FR;DG;18016.38347;MTS;CH02
9;20;BE;nonDG;117.2114743;MTO;CH00
9;20;BE;DG;70.01551946;MTO;CH00
9;0;PickUp;nonDG;1.377767722;MTS;CH00
9;0;PickUp;DG;1.614043608;MTO;CH00
9;0;PickUp;DG;0.182448681;MTO;CH00
9;0;PickUp;nonDG;6.804556948;MTO;CH00
9;0;PickUp;DG;1.525952966;MTO;CH00
9;0;PickUp;nonDG;0.196473551;MTO;CH00
9;0;PickUp;DG;0.918239537;MTO;CH00
9;0;PickUp;nonDG;0.063782306;MTO;CH00
9;20;BE;DG;25.28499794;MTO;CH00
9;0;PickUp;DG;5.131623102;MTS;CH00
9;0;PickUp;nonDG;0.456448374;MTO;CH00
9;0;PickUp;nonDG;0.050243733;MTO;CH00
9;0;PickUp;nonDG;6.821980585;MTS;CH00
9;0;PickUp;nonDG;1.304939336;MTO;CH00
9;0;PickUp;nonDG;4.387287503;MTO;CH00
9;0;PickUp;DG;0.174375194;MTS;CH00
9;0;PickUp;DG;0.114451828;MTS;CH00
9;0;PickUp;DG;3.33212766;MTS;CH00
9;0;PickUp;DG;3.279260717;MTO;CH00
9;0;PickUp;DG;29.9544152;MTO;CH00
9;0;PickUp;nonDG;1.622083555;MTO;CH00
9;20;BE;DG;9.964446204;MTO;CH01
9;0;PickUp;DG;1.151551705;MTO;CH01
9;0;PickUp;DG;0.613069011;MTO;CH01
9;20;BE;nonDG;13.5459674;MTO;CH01
9;0;PickUp;nonDG;0.225350026;MTO;CH01
9;20;BE;nonDG;152.8562792;MTO;CH01
9;20;BE;nonDG;4.331975874;MTO;CH01
9;0;PickUp;nonDG;1.687120318;MTO;CH01
9;0;PickUp;DG;0.618344964;MTO;CH01
9;0;PickUp;nonDG;2.361936878;MTO;CH01
9;0;PickUp;DG;0.771582086;MTO;CH01
9;12;CH;DG;0.886508577;MTO;CH00
9;13;BE;nonDG;23.51265319;MTO;CH00
9;13;BE;DG;2.729365162;MTO;CH01
9;13;BE;DG;0.079384487;MTO;CH01
9;13;BE;DG;36.0811546;MTO;CH01
9;13;BE;DG;885.3002161;MTO;CH01
9;6;FR;DG;424.0359874;MTO;CH00
9;20;BE;nonDG;38.26146018;MTO;CH00
9;20;BE;DG;65.99697841;MTO;CH00
9;20;BE;DG;288.4242777;MTS;CH00
9;20;BE;DG;1212.158355;MTO;CH00
9;20;BE;nonDG;586.6225249;MTO;CH00
9;20;BE;nonDG;923.1316441;MTO;CH00
9;20;BE;nonDG;867.6775818;MTO;CH00
9;20;BE;DG;3502.707933;MTO;CH00
9;12;CH;DG;0.109539904;MTS;CH00
9;0;PickUp;nonDG;438.3715515;MTS;CH02
9;20;BE;nonDG;363.4958493;MTO;CH01
9;20;BE;nonDG;0.913500045;MTO;CH01
9;0;PickUp;nonDG;0.104210457;MTO;CH00
9;0;PickUp;DG;495.3822313;MTO;CH00
9;0;PickUp;nonDG;0.191257376;MTO;CH00
9;0;PickUp;nonDG;591.2665797;MTO;CH00
9;20;BE;DG;109.5952255;MTO;CH00
9;20;BE;DG;70.05526052;MTO;CH00
9;0;PickUp;DG;69.92083532;MTO;CH01
9;20;BE;DG;19.33897983;MTO;CH01
9;0;PickUp;nonDG;0.951515912;MTO;CH01
9;20;BE;nonDG;10.14444885;MTO;CH01
9;20;BE;DG;202.3100622;MTO;CH01
9;20;BE;nonDG;8.20546875;MTO;CH01
9;YO;GB;DG;369.299;MTO;CH00
9;YO;GB;nonDG;369.299;MTO;CH00
9;YO;GB;DG;369.299;MTO;CH00
9;20;BE;DG;112.3644498;MTO;CH00
9;20;BE;DG;1.695491142;MTO;CH00
9;20;BE;nonDG;1.005992893;MTO;CH00
9;20;BE;DG;2.649507066;MTO;CH00
9;20;BE;nonDG;47.21222379;MTO;CH00
9;20;BE;nonDG;8.204516728;MTO;CH00
9;20;BE;DG;53.31110184;MTO;CH00
9;20;BE;DG;29.95337086;MTO;CH00
9;20;BE;DG;0.313631606;MTS;CH00
9;20;BE;DG;7.742480571;MTO;CH00
9;20;BE;nonDG;34.67599914;MTO;CH00
9;20;BE;nonDG;0.59774579;MTO;CH00
9;20;BE;nonDG;79.65110124;MTO;CH00
9;20;BE;nonDG;2.101341575;MTO;CH00
9;20;BE;DG;11.36000795;MTO;CH00
9;20;BE;DG;50.47826209;MTS;CH00
9;20;BE;nonDG;217.1350645;MTO;CH00
9;20;BE;nonDG;0.286727588;MTS;CH00
9;20;BE;nonDG;0.287126713;MTO;CH00
9;20;BE;DG;9.236129266;MTO;CH00
9;20;BE;DG;26.5341112;MTO;CH00
9;20;BE;DG;0.747513666;MTO;CH00
9;20;BE;nonDG;0.53176423;MTO;CH00
9;20;BE;nonDG;0.839166092;MTO;CH00
9;20;BE;DG;813.1943603;MTO;CH00
9;20;BE;DG;17.09026781;MTS;CH00
9;20;BE;DG;6.105941425;MTS;CH00
9;20;BE;DG;9.989922727;MTS;CH00
9;20;BE;DG;8.044219165;MTS;CH00
9;20;BE;nonDG;0.084451264;MTO;CH01
9;20;BE;nonDG;54.00638594;MTO;CH01
9;41;TR;nonDG;32.47525913;MTO;CH00
9;41;TR;DG;1.442398371;MTO;CH01
9;41;TR;nonDG;54.71307672;MTO;CH01
9;28;IT;DG;112.9367461;MTO;CH00
9;30;ES;nonDG;14.1409966;MTO;CH00
9;30;ES;nonDG;138.0498513;MTO;CH00
9;NN;GB;DG;22.35579779;MTO;CH00
9;M2;GB;DG;15.29456051;MTO;CH00
9;27;FR;DG;13.61381216;MTO;CH00
9;6;FR;DG;444.3510983;MTO;CH00
9;6;FR;DG;55.95986489;MTO;CH00
9;6;FR;DG;26.50199734;MTO;CH00
9;6;FR;nonDG;120.0564553;MTO;CH00
9;78;FR;DG;4.777660296;MTO;CH00
9;78;FR;nonDG;77.48760008;MTO;CH00
9;2;FR;nonDG;31.45548132;MTO;CH00
9;60;FR;DG;165.2239663;MTO;CH00
9;60;FR;DG;12.94896518;MTO;CH00
9;45;FR;DG;6.96650946;MTO;CH00
9;20;IT;DG;32.48995266;MTO;CH00
9;8;ES;nonDG;23.14614076;MTS;CH00
9;6;FR;DG;0.83688951;MTO;CH00
9;6;FR;DG;22.06541914;MTO;CH00
9;6;FR;nonDG;20.53012963;MTO;CH00
9;8;ES;DG;264.6666465;MTO;CH00
9;8;ES;nonDG;23.29445979;MTO;CH00
9;8;ES;DG;48.6141847;MTO;CH00
9;6;FR;DG;57.334993;MTO;CH00
9;6;FR;DG;44.54225293;MTO;CH00
9;6;FR;DG;19.08239233;MTO;CH00
9;37;DE;DG;182.2767324;MTS;CH00
9;83;CH;DG;162.0057304;MTO;CH00
9;83;CH;DG;46.4127172;MTO;CH00
9;37;DE;DG;245.4069219;MTO;CH00
9;47;DE;DG;33.8864935;MTS;CH00
9;47;DE;DG;8.368914729;MTO;CH00
9;47;DE;nonDG;133.5249467;MTO;CH00
9;47;DE;DG;23.89262113;MTO;CH00
9;47;DE;nonDG;2.831230052;MTO;CH00
9;95;FR;DG;69.10004247;MTO;CH00
9;6;FR;DG;35.3987659;MTO;CH00
9;67;DE;nonDG;187.1043575;MTO;CH00
9;67;DE;DG;139.501835;MTS;CH00
9;50;NL;nonDG;185.7224174;MTO;CH00
9;20;BE;DG;352.5311899;MTO;CH00
9;20;BE;DG;213.3537846;MTO;CH00
9;20;BE;DG;290.8210009;MTO;CH00
9;20;BE;DG;2545.480099;MTO;CH00
9;27;FR;DG;143.8326442;MTO;CH00
9;27;FR;DG;79.05082051;MTO;CH00
9;27;FR;DG;11.02808553;MTO;CH00
9;47;DE;DG;4408.509847;MTO;CH00
9;47;DE;DG;5410.937059;MTO;CH00
9;2;FR;DG;2213.126924;MTO;CH00
9;47;DE;DG;3857.229829;MTO;CH00
9;5;PL;DG;203.296619;MTO;CH00
9;52;DE;DG;950.3692322;MTO;CH00
9;10;IT;DG;180.1332417;MTO;CH00
9;10;IT;DG;188.6159679;MTO;CH00
9;24;IT;DG;83.34340485;MTS;CH00
9;24;IT;DG;9.850134793;MTS;CH00
9;43;ES;DG;228.9551765;MTO;CH00
9;29;ES;DG;226.4022869;MTO;CH00
9;29;ES;DG;42.13802712;MTO;CH00
9;29;ES;DG;296.973698;MTO;CH00
9;29;ES;DG;185.5556184;MTO;CH00
9;29;ES;DG;427.7775503;MTO;CH00
9;29;ES;DG;20.97134362;MTO;CH00
9;29;ES;DG;140.1153205;MTO;CH00
9;29;ES;DG;38.7959965;MTO;CH00
9;29;ES;DG;162.2742452;MTO;CH00
9;29;ES;DG;42.06013168;MTO;CH00
9;29;ES;DG;33.70850986;MTO;CH00
9;DE;GB;DG;71.90675483;MTO;CH00
9;DE;GB;DG;94.0930118;MTO;CH00
9;RG;GB;DG;1577.905358;MTS;CH00
9;DE;GB;DG;245.2894371;MTO;CH00
9;26;PT;DG;240.1008687;MTO;CH00
9;21;PT;DG;762.6168416;MTO;CH00
9;14;NL;DG;99.95473759;MTO;CH00
9;14;NL;DG;504.2905019;MTO;CH00
9;14;NL;DG;565.357455;MTO;CH00
9;14;NL;DG;136.1710616;MTO;CH00
9;14;NL;DG;29.05216505;MTO;CH00
9;14;NL;nonDG;500.1897014;MTO;CH00
9;14;NL;DG;16.97000793;MTO;CH00
9;Ireland;IE;DG;407.4545955;MTO;CH00
9;52;NL;DG;2523.398959;MTO;CH00
9;30;IT;DG;840.8654295;MTO;CH00
9;LS;GB;DG;160.2952003;MTS;CH00
9;LS;GB;DG;96.92881007;MTS;CH00
9;LS;GB;DG;108.976687;MTS;CH00
9;LS;GB;DG;82.66272216;MTS;CH00
9;LS;GB;DG;265.4639754;MTS;CH00
9;LS;GB;DG;153.4138327;MTS;CH00
9;CH;GB;DG;4423.193043;MTO;CH00
9;CH;GB;DG;2312.761972;MTO;CH00
9;CH;GB;DG;3774.11463;MTO;CH00
9;37;PT;DG;414.7282954;MTO;CH00
9;37;PT;DG;154.3291202;MTO;CH00
9;45;FR;DG;24.94249192;MTO;CH00
9;45;FR;DG;139.4442715;MTO;CH00
9;78;FR;DG;11.82814117;MTO;CH00
9;56;FR;DG;2029.234598;MTO;CH00
9;8;ES;DG;402.2685682;MTO;CH00
9;29;FR;DG;24.10919753;MTO;CH00
9;29;FR;DG;26.81117159;MTO;CH00
9;30;ES;nonDG;1011.573032;MTO;CH00
9;30;ES;DG;840.4817119;MTS;CH00
9;8;ES;DG;120.2963813;MTO;CH00
9;CH;GB;DG;150.0348434;MTO;CH00
9;26;IT;DG;416.8225658;MTO;CH00
9;78;FR;DG;46.64087274;MTO;CH00
9;78;FR;DG;12.72806529;MTO;CH00
9;77;FR;nonDG;136.6335359;MTO;CH00
9;8;ES;DG;0.073959384;MTO;CH00
9;64;LU;DG;162.2636827;MTO;CH00
9;28;FR;DG;39.35604241;MTO;CH00
9;28;FR;DG;24.85078815;MTO;CH00
9;8;ES;DG;0.122812024;MTO;CH00
9;8;ES;DG;0.092527105;MTO;CH00
9;19;ES;DG;27.15561588;MTO;CH00
9;37;NL;DG;6.702577524;MTO;CH00
9;21;PT;DG;118.1922189;MTO;CH00
9;21;PT;DG;438.2227171;MTO;CH00
9;21;PT;DG;128.9850727;MTS;CH00
9;NN;GB;DG;11.96598084;MTO;CH00
9;67;FR;DG;316.8169247;MTO;CH00
9;37;PT;DG;484.1652645;MTO;CH00
9;92;FR;DG;7.649061314;MTO;CH00
9;97;PL;DG;207.6756357;MTO;CH00
9;97;PL;DG;339.9990657;MTO;CH00
9;5;PL;DG;186.5653758;MTO;CH00
9;5;PL;DG;231.4185534;MTO;CH00
9;5;PL;DG;264.0881469;MTO;CH00
9;5;PL;DG;120.6223881;MTO;CH00
9;8;PL;DG;355.8868772;MTO;CH00
9;8;PL;DG;251.3497749;MTO;CH00
9;2;PL;DG;18.68743282;MTO;CH00
9;2;PL;DG;19.62288845;MTO;CH00
9;41;CZ;DG;706.229617;MTO;CH00
9;41;CZ;DG;608.9824754;MTO;CH00
9;53;CZ;DG;84.04262056;MTO;CH00
9;18;GR;DG;202.5932647;MTO;CH00
9;18;GR;DG;1112.962835;MTS;CH00
9;18;GR;DG;943.2930981;MTO;CH00
9;18;GR;DG;1131.767151;MTS;CH00
9;41;BG;nonDG;133.4861313;MTO;CH00
9;77;BE;DG;946.0855898;MTO;CH00
9;77;BE;DG;277.5030758;MTO;CH00
9;10;RO;DG;1344.406776;MTO;CH00
9;89;BE;DG;47.31260872;MTO;CH00
9;37;RS;DG;1928.125652;MTO;CH00
9;43;CZ;DG;914.9897832;MTO;CH00
9;20;SI;DG;291.6300199;MTO;CH00
9;73;PL;DG;368.1450292;MTO;CH00
9;73;PL;DG;108.173937;MTO;CH00
9;70;SE;DG;1027.449224;MTO;CH00
9;22;BE;DG;4.226790975;MTO;CH00
9;52;DE;DG;37.27368649;MTO;CH00
9;52;DE;DG;37.02933885;MTO;CH00
9;21;DE;DG;142.0241514;MTS;CH00
9;21;DE;DG;402.2471467;MTS;CH00
9;47;DE;DG;6810.917872;MTO;CH00
9;86;DE;DG;9.149980712;MTO;CH00
9;74;DE;DG;67.37398363;MTO;CH00
9;74;DE;DG;134.0163849;MTO;CH00
9;74;DE;DG;215.0259762;MTO;CH00
9;22;DE;DG;192.5308773;MTO;CH00
9;22;DE;DG;164.2571401;MTO;CH00
9;22;DE;DG;271.1538667;MTO;CH00
9;22;DE;DG;82.35684529;MTO;CH00
9;40;NO;DG;27.94174041;MTO;CH00
9;12;CH;DG;6.759482757;MTO;CH00
9;12;CH;DG;11.70628601;MTO;CH00
9;12;CH;DG;17.36591499;MTO;CH00
9;12;CH;nonDG;15.70335374;MTO;CH00
9;28;HU;nonDG;331.97363;MTO;CH00
9;43;HU;DG;234.0339205;MTS;CH00
9;34;TR;DG;21.72791009;MTO;CH00
9;34;TR;DG;166.1489957;MTO;CH00
9;34;TR;DG;7.377154127;MTO;CH00
9;34;TR;DG;18.71987541;MTO;CH00
9;12;CH;DG;104.3090755;MTO;CH00
9;12;CH;DG;101.2051372;MTO;CH00
9;20;BE;DG;377.3015267;MTO;CH00
9;12;CH;DG;42.90475905;MTO;CH00
9;5;PL;DG;190.8862148;MTO;CH00
9;14;NL;DG;366.091747;MTO;CH00
9;20;IT;DG;513.5957735;MTO;CH00
9;33;IT;DG;53.3401724;MTO;CH00
9;92;FR;DG;10.44361313;MTO;CH00
9;22;DE;DG;229.2228971;MTO;CH00
9;22;IT;DG;108.0272225;MTO;CH00
9;0;IT;DG;1392.067926;MTS;CH00
9;0;IT;DG;190.3168294;MTS;CH00
9;0;IT;nonDG;1046.893148;MTO;CH00
9;28;ES;DG;1172.177081;MTO;CH00
9;26;IT;DG;37.89618588;MTO;CH00
9;26;IT;DG;42.14279086;MTO;CH00
9;26;IT;DG;896.4549603;MTO;CH00
9;26;IT;DG;16.33308719;MTO;CH00
9;26;IT;DG;679.7020134;MTO;CH00
9;91;DE;DG;315.5964157;MTS;CH00
9;59;FR;DG;216.7806569;MTO;CH00
9;93;FR;DG;25.53024736;MTS;CH00
9;93;FR;DG;218.7552207;MTO;CH00
9;2;FR;DG;259.3529064;MTO;CH00
9;2;FR;DG;109.8972606;MTO;CH00
9;2;FR;DG;1180.262261;MTO;CH00
9;2;FR;DG;180.3432254;MTO;CH00
9;67;DE;DG;7.058166116;MTS;CH00
9;67;DE;DG;144.6886177;MTO;CH00
9;5;PL;DG;305.339203;MTO;CH00
9;SG;GB;DG;36.4429627;MTO;CH00
9;62;PL;DG;120.3352674;MTO;CH00
9;CB;GB;DG;322.9004263;MTO;CH01
9;SL;GB;DG;222.6679461;MTO;CH01
9;12;CH;nonDG;2.606868501;MTO;CH01
9;12;CH;nonDG;13.41819215;MTO;CH01
9;12;CH;nonDG;47.49100208;MTO;CH01
9;40;PL;DG;645.9964311;MTO;CH01
9;TF;GB;DG;28.08512592;MTO;CH01
9;62;PT;DG;49.24879897;MTO;CH01
9;85;NL;nonDG;269.2176976;MTO;CH01
9;30;FR;DG;125.7320572;MTO;CH01
9;44;FR;DG;112.3298403;MTO;CH01
9;43;ES;DG;225.2608858;MTO;CH01
9;Ireland;IE;DG;822.5812707;MTO;CH01
9;MK;GB;DG;205.1667958;MTO;CH01
9;50;IT;DG;37.40672062;MTO;CH01
9;86;FR;nonDG;53.96334172;MTO;CH01
9;26;PT;DG;240.9211716;MTO;CH01
9;34;PT;nonDG;16.13364447;MTO;CH01
9;BA;GB;nonDG;215.7696804;MTO;CH01
9;44;NL;nonDG;67.98013112;MTO;CH01
9;71;FR;nonDG;78.41389507;MTO;CH01
9;80;NL;DG;417.755941;MTO;CH01
9;17;GR;DG;69.54408274;MTO;CH01
9;71;DK;nonDG;25.16499031;MTO;CH01
9;71;DK;nonDG;86.66831199;MTO;CH01
9;71;DK;nonDG;137.1574213;MTO;CH01
9;53;SE;DG;65.45676133;MTO;CH01
9;62;PL;nonDG;2186.598408;MTO;CH01
9;74;CZ;nonDG;100.1849739;MTO;CH01
9;63;AT;DG;125.1099249;MTO;CH01
9;43;PL;nonDG;1801.79506;MTO;CH01
9;43;PL;nonDG;398.2614577;MTO;CH01
9;43;PL;nonDG;258.8895438;MTO;CH01
9;14;DE;DG;296.7144383;MTO;CH01
9;1;DE;nonDG;151.1120531;MTO;CH01
9;40;DE;nonDG;928.2911044;MTO;CH01
9;1;DE;DG;26.51832609;MTO;CH01
9;49;PL;DG;474.5308094;MTO;CH01
9;49;PL;DG;429.7972577;MTO;CH01
9;56;DK;nonDG;525.5633593;MTO;CH01
9;KY;GB;nonDG;539.8762427;MTO;CH01
9;30;MT;nonDG;79.93308766;MTO;CH01
9;66;FR;DG;13.77426551;MTO;CH01
9;62;PT;DG;91.40638852;MTO;CH01
9;80;NL;DG;279.0954499;MTO;CH01
9;80;NL;nonDG;2186.42777;MTO;CH01
9;80;NL;DG;2206.52945;MTO;CH01
9;80;NL;DG;211.7970357;MTO;CH01
9;12;IT;DG;3736.287869;MTO;CH01
9;12;IT;DG;144.5060496;MTO;CH01
9;12;IT;DG;324.0560122;MTO;CH01
9;47;DE;nonDG;133.0931598;MTO;CH01
9;26;FR;DG;36.45966809;MTO;CH01
9;26;FR;nonDG;368.1864849;MTO;CH01
9;67;DE;nonDG;34.65795089;MTO;CH01
9;13;BE;nonDG;4.063532929;MTO;CH00
9;13;BE;DG;15.60580436;MTO;CH00
9;12;CH;nonDG;1.334623985;MTO;CH01
9;6;FR;DG;52.93377362;MTO;CH00
9;0;PickUp;DG;6.574404441;MTS;CH02
9;0;PickUp;nonDG;1.509874035;MTS;CH00
9;0;PickUp;DG;7.376463175;MTO;CH00
9;0;PickUp;nonDG;0.161185831;MTO;CH00
9;0;PickUp;DG;46.25938124;MTO;CH00
9;0;PickUp;DG;73.10915118;MTO;CH00
9;0;PickUp;DG;4.413943825;MTO;CH00
9;0;PickUp;DG;2.163947386;MTO;CH00
9;0;PickUp;nonDG;5.409706823;MTO;CH00
9;0;PickUp;nonDG;0.835989804;MTS;CH00
9;0;PickUp;DG;5.342224344;MTO;CH01
9;0;PickUp;nonDG;6.554296247;MTO;CH01
9;0;PickUp;DG;4.760209684;MTO;CH01
9;20;BE;DG;65.07161129;MTO;CH00
9;20;BE;DG;41.52107563;MTO;CH00
9;20;BE;DG;22.79088438;MTO;CH00
9;20;BE;DG;31.44373842;MTO;CH00
9;20;BE;DG;38.92610154;MTO;CH00
9;20;BE;nonDG;0.292987183;MTO;CH00
9;20;BE;DG;29.1209599;MTO;CH01
9;20;BE;nonDG;37.89528744;MTO;CH01
9;20;BE;DG;64.28277444;MTO;CH01
9;12;CH;nonDG;1.366721682;MTO;CH01
9;20;BE;DG;38.23638876;MTO;CH01
9;20;BE;nonDG;17.63406384;MTO;CH01
9;20;BE;DG;10.60942019;MTO;CH01
9;20;BE;nonDG;1231.917342;MTO;CH01
9;20;BE;nonDG;122.2687032;MTO;CH01
9;0;PickUp;nonDG;115.1303267;MTO;CH00
9;0;PickUp;nonDG;453.1649331;MTS;CH02
9;74;FR;DG;4668.566504;MTO;CH00
9;74;FR;DG;326.9591836;MTO;CH00
9;74;FR;DG;188.0445047;MTO;CH00
9;74;FR;DG;225.1753961;MTO;CH01
9;74;FR;DG;244.7409009;MTO;CH01
9;74;FR;nonDG;1475.641824;MTO;CH01
9;74;FR;nonDG;766.3197578;MTO;CH01
9;74;FR;DG;48.17392888;MTO;CH01
9;YO;GB;nonDG;29.99717419;MTO;CH01
9;YO;GB;nonDG;71.58605223;MTO;CH01
9;YO;GB;nonDG;754.3166026;MTO;CH01
9;YO;GB;DG;33.41447907;MTO;CH01
9;YO;GB;nonDG;60.74990428;MTO;CH01
9;YO;GB;DG;28.11962493;MTO;CH01
9;YO;GB;DG;19.59267233;MTO;CH01
9;YO;GB;DG;5.696985645;MTO;CH01
9;YO;GB;DG;11.18546431;MTO;CH01
9;YO;GB;nonDG;21.44535285;MTO;CH01
9;YO;GB;DG;56.42088378;MTO;CH01
9;YO;GB;nonDG;23.4355677;MTO;CH01
9;YO;GB;DG;5.787061562;MTO;CH01
9;YO;GB;DG;39.99050855;MTO;CH01
9;YO;GB;nonDG;220.4663337;MTO;CH01
9;YO;GB;nonDG;68.87401092;MTO;CH01
9;YO;GB;nonDG;79.78117727;MTO;CH01
9;0;PickUp;DG;58.16140188;MTO;CH01
9;0;PickUp;DG;53.23106695;MTO;CH01
9;0;PickUp;nonDG;78.41923787;MTO;CH01
9;0;PickUp;nonDG;26.59808078;MTO;CH01
9;12;CH;DG;1416.805652;MTO;CH00
9;12;CH;DG;0.161811327;MTO;CH00
9;41;TR;DG;3.393486884;MTO;CH00
9;20;BE;DG;8.455120649;MTO;CH00
9;20;BE;DG;100.5680374;MTO;CH00
9;20;BE;DG;7.123427322;MTS;CH00
9;20;BE;nonDG;111.2228559;MTO;CH00
9;20;BE;DG;1.330453907;MTO;CH00
9;20;BE;DG;17.58909327;MTO;CH00
9;20;BE;DG;42.07963445;MTS;CH00
9;20;BE;nonDG;17.7464839;MTO;CH00
9;20;BE;nonDG;14.48859966;MTO;CH00
9;20;BE;DG;8.398402633;MTO;CH00
9;20;BE;nonDG;38.61361635;MTO;CH00
9;20;BE;nonDG;68.48681589;MTO;CH00
9;20;BE;DG;104.1473774;MTO;CH00
9;20;BE;nonDG;261.3747619;MTO;CH00
9;20;BE;DG;17.28133233;MTO;CH00
9;20;BE;DG;36.45871629;MTO;CH00
9;20;BE;nonDG;32.53940987;MTO;CH00
9;20;BE;DG;56.04439754;MTO;CH00
9;12;CH;nonDG;50.47802563;MTO;CH00
9;60;FR;DG;1056.599181;MTO;CH00
9;60;FR;DG;743.8719154;MTO;CH00
9;28;IT;nonDG;454.1359326;MTO;CH00
9;28;IT;DG;36.1254756;MTO;CH00
9;30;ES;nonDG;34.6124629;MTO;CH00
9;30;ES;DG;187.9151101;MTO;CH00
9;20;IT;DG;27.11306428;MTO;CH00
9;NN;GB;DG;12.80610846;MTO;CH00
9;6;FR;nonDG;3.478997965;MTO;CH00
9;6;FR;DG;29.29044098;MTO;CH00
9;6;FR;DG;255.5755286;MTO;CH00
9;6;FR;DG;1151.785621;MTO;CH00
9;78;FR;nonDG;118.4461533;MTO;CH00
9;45;FR;DG;146.4336015;MTO;CH00
9;45;FR;nonDG;649.9778985;MTO;CH00
9;20;IT;nonDG;269.3498215;MTO;CH00
9;6;FR;nonDG;1.383749654;MTO;CH00
9;12;NL;DG;41.01380965;MTO;CH00
9;8;ES;DG;150.0208014;MTO;CH00
9;4;DE;DG;14.29440183;MTO;CH00
9;4;DE;DG;35.28384251;MTO;CH00
9;37;DE;nonDG;66.43162024;MTO;CH00
9;37;DE;DG;124.1323001;MTO;CH00
9;47;DE;DG;181.3927891;MTO;CH00
9;47;DE;nonDG;14.14613329;MTO;CH00
9;34;TR;nonDG;65.37649668;MTO;CH00
9;34;TR;DG;1315.358991;MTO;CH00
9;34;TR;DG;132.7087551;MTS;CH00
9;34;TR;nonDG;10.8585632;MTO;CH00
9;12;CH;DG;33.45371599;MTS;CH00
9;TN;GB;DG;92.94890516;MTS;CH00
9;82;DE;nonDG;273.9681101;MTO;CH00
9;93;FR;nonDG;1.556337273;MTS;CH00
9;2;FR;nonDG;75.39706817;MTO;CH00
9;67;DE;DG;109.0078691;MTO;CH00
9;67;DE;DG;295.1199072;MTO;CH00
9;20;BE;DG;23412.14651;MTO;CH00
9;9;ES;DG;113.2349405;MTS;CH00
9;26;IT;DG;960.6657639;MTO;CH00
9;12;CH;DG;717.4252514;MTO;CH00
9;26;IT;DG;58.68776095;MTO;CH00
9;97;PL;DG;465.8255153;MTS;CH00
9;93;FR;DG;496.103909;MTO;CH00
9;21;IT;DG;63.70172649;MTO;CH00
9;33;FR;DG;12.99262335;MTO;CH00
9;67;DE;DG;57.06811415;MTS;CH00
9;43;HU;DG;263.9974693;MTO;CH00
9;10;IT;DG;415.0910213;MTS;CH00
9;24;IT;DG;34.09449215;MTO;CH00
9;24;IT;DG;64.54958334;MTS;CH00
9;24;IT;DG;110.3212511;MTS;CH00
9;46;ES;DG;79.83126705;MTO;CH00
9;46;ES;DG;339.4751834;MTO;CH00
9;29;ES;DG;232.2950521;MTO;CH00
9;29;ES;DG;24.01393604;MTO;CH00
9;29;ES;DG;449.365285;MTO;CH00
9;29;ES;DG;37.60156221;MTO;CH00
9;46;ES;DG;390.575141;MTO;CH00
9;46;ES;DG;34.38267842;MTO;CH00
9;HU;GB;DG;162.9440415;MTO;CH00
9;DE;GB;DG;312.1729423;MTO;CH00
9;14;NL;DG;170.1582355;MTO;CH00
9;20;IT;DG;228.2875157;MTO;CH00
9;20;IT;DG;144.757401;MTO;CH00
9;20;IT;DG;877.3617251;MTO;CH00
9;52;NL;DG;2101.531932;MTO;CH00
9;30;IT;DG;1477.539138;MTS;CH00
9;LS;GB;DG;222.9294934;MTS;CH00
9;LS;GB;DG;194.2161079;MTS;CH00
9;LS;GB;DG;129.3804461;MTS;CH00
9;27;FR;DG;20.47082976;MTO;CH00
9;45;FR;DG;108.1750873;MTO;CH00
9;4;FR;DG;62.19262075;MTO;CH00
9;4;FR;DG;38.37590742;MTO;CH00
9;30;ES;DG;680.1873109;MTS;CH00
9;CH;GB;DG;155.4681062;MTO;CH00
9;20;IT;DG;630.524069;MTO;CH00
9;43;ES;DG;112.6584621;MTO;CH00
9;43;ES;DG;61.35573512;MTO;CH00
9;6;ES;DG;313.3766194;MTO;CH00
9;6;ES;nonDG;3283.495184;MTO;CH00
9;26;IT;DG;638.4287399;MTO;CH00
9;26;IT;nonDG;1175.937558;MTO;CH00
9;CH;GB;DG;741.2919359;MTS;CH00
9;77;FR;nonDG;7.261091039;MTO;CH00
9;77;FR;nonDG;15.31509452;MTO;CH00
9;77;FR;nonDG;7.470465186;MTO;CH00
9;78;FR;DG;40.37009678;MTO;CH00
9;62;FR;DG;358.6299066;MTO;CH00
9;78;FR;DG;2281.510694;MTS;CH00
9;17;ES;nonDG;26.56095683;MTO;CH00
9;46;ES;DG;70.42870035;MTO;CH00
9;33;FR;DG;24.32620849;MTO;CH00
9;33;FR;DG;13.12801278;MTO;CH00
9;33;FR;DG;69.93246044;MTO;CH00
